"DISTRICT_ID","GEO_ID","PROVINCE_ID","SUB_DISTRICT_CODE","SUB_DISTRICT_ID","SUB_DISTRICT_NAME"
250,3,20,"310102",2093,"อิสาณ"
250,3,20,"310103",2094,"เสม็ด"
250,3,20,"310104",2095,"บ้านบัว"
250,3,20,"310105",2096,"สะแกโพรง"
250,3,20,"310106",2097,"สวายจีก"
250,3,20,"310107",2098,"*ห้วยราช"
250,3,20,"310108",2099,"บ้านยาง"
250,3,20,"310109",2100,"บ้านด่าน*"
250,3,20,"310110",2101,"*สามแวง"
250,3,20,"310111",2102,"ปราสาท*"
250,3,20,"310112",2103,"พระครู"
250,3,20,"310113",2104,"ถลุงเหล็ก"
250,3,20,"310114",2105,"หนองตาด"
250,3,20,"310115",2106,"โนนขวาง*"
250,3,20,"310116",2107,"*ตาเสา"
250,3,20,"310117",2108,"ลุมปุ๊ก"
250,3,20,"310118",2109,"สองห้อง"
250,3,20,"310119",2110,"บัวทอง"
250,3,20,"310120",2111,"ชุมเห็ด"
250,3,20,"310121",2112,"*สนวน"
250,3,20,"310122",2113,"หลักเขต"
250,3,20,"310123",2114,"วังเหนือ*"
250,3,20,"310124",2115,"*บ้านตะโก"
250,3,20,"310125",2116,"สะแกซำ"
250,3,20,"310126",2117,"กลันทา"
250,3,20,"310127",2118,"กระสัง"
250,3,20,"310128",2119,"เมืองฝาง"
250,3,20,"310198",2120,"*ปะเคียบ"
250,3,20,"310199",2121,"*ห้วยราช"
251,3,20,"310201",2122,"คูเมือง"
251,3,20,"310202",2123,"ปะเคียบ"
251,3,20,"310203",2124,"บ้านแพ"
251,3,20,"310204",2125,"พรสำราญ"
251,3,20,"310205",2126,"หินเหล็กไฟ"
251,3,20,"310206",2127,"ตูมใหญ่"
251,3,20,"310207",2128,"หนองขมาร"
252,3,20,"310301",2129,"กระสัง"
252,3,20,"310302",2130,"ลำดวน"
252,3,20,"310303",2131,"สองชั้น"
252,3,20,"310304",2132,"สูงเนิน"
252,3,20,"310305",2133,"หนองเต็ง"
252,3,20,"310306",2134,"เมืองไผ่"
252,3,20,"310307",2135,"ชุมแสง"
252,3,20,"310308",2136,"บ้านปรือ"
252,3,20,"310309",2137,"ห้วยสำราญ"
252,3,20,"310310",2138,"กันทรารมย์"
252,3,20,"310311",2139,"ศรีภูมิ"
253,3,20,"310401",2140,"นางรอง"
253,3,20,"310402",2141,"ตาเป๊ก*"
253,3,20,"310403",2142,"สะเดา"
253,3,20,"310404",2143,"*ชำนิ"
253,3,20,"310405",2144,"ชุมแสง"
253,3,20,"310406",2145,"หนองโบสถ์"
253,3,20,"310407",2146,"*หนองปล่อง"
253,3,20,"310408",2147,"หนองกง"
253,3,20,"310409",2148,"*ทุ่งจังหัน"
253,3,20,"310410",2149,"*เมืองยาง"
253,3,20,"310411",2150,"เจริญสุข*"
253,3,20,"310412",2151,"*โนนสุวรรณ"
253,3,20,"310413",2152,"ถนนหัก"
253,3,20,"310414",2153,"หนองไทร"
253,3,20,"310415",2154,"ก้านเหลือง"
253,3,20,"310416",2155,"บ้านสิงห์"
253,3,20,"310417",2156,"ลำไทรโยง"
253,3,20,"310418",2157,"ทรัพย์พระยา"
253,3,20,"310419",2158,"อีสานเขต*"
253,3,20,"310420",2159,"*ดงอีจาน"
253,3,20,"310421",2160,"*โกรกแก้ว"
253,3,20,"310422",2161,"*ช่อผกา"
253,3,20,"310423",2162,"*ละลวด"
253,3,20,"310424",2163,"หนองยายพิมพ์"
253,3,20,"310425",2164,"หัวถนน"
253,3,20,"310426",2165,"ทุ่งแสงทอง"
253,3,20,"310427",2166,"หนองโสน"
253,3,20,"310494",2167,"*หนองปล่อง"
253,3,20,"310495",2168,"*ชำนิ"
253,3,20,"310496",2169,"*ดอนอะราง"
253,3,20,"310497",2170,"*เมืองไผ่"
253,3,20,"310498",2171,"*เย้ยปราสาท"
253,3,20,"310499",2172,"*หนองกี่"
254,3,20,"310501",2173,"หนองกี่"
254,3,20,"310502",2174,"เย้ยปราสาท"
254,3,20,"310503",2175,"เมืองไผ่"
254,3,20,"310504",2176,"ดอนอะราง"
254,3,20,"310505",2177,"โคกสว่าง"
254,3,20,"310506",2178,"ทุ่งกระตาดพัฒนา"
254,3,20,"310507",2179,"ทุ่งกระเต็น"
254,3,20,"310508",2180,"ท่าโพธิ์ชัย"
254,3,20,"310509",2181,"โคกสูง"
254,3,20,"310510",2182,"บุกระสัง"
255,3,20,"310601",2183,"ละหานทราย"
255,3,20,"310602",2184,"ถาวร*"
255,3,20,"310603",2185,"ตาจง"
255,3,20,"310604",2186,"สำโรงใหม่"
255,3,20,"310605",2187,"*โนนดินแดง"
255,3,20,"310606",2188,"ยายแย้มวัฒนา*"
255,3,20,"310607",2189,"หนองแวง"
255,3,20,"310608",2190,"*ลำนางรอง"
255,3,20,"310609",2191,"*ส้มป่อย"
255,3,20,"310610",2192,"หนองตระครอง"
255,3,20,"310611",2193,"โคกว่าน"
255,3,20,"310699",2194,"*ไทยเจริญ"
256,3,20,"310701",2195,"ประโคนชัย"
256,3,20,"310702",2196,"แสลงโทน"
256,3,20,"310703",2197,"บ้านไทร"
256,3,20,"310704",2198,"*จันดุม"
256,3,20,"310705",2199,"ละเวี้ย"
256,3,20,"310706",2200,"จรเข้มาก"
256,3,20,"310707",2201,"ปังกู"
256,3,20,"310708",2202,"โคกย่าง"
256,3,20,"310709",2203,"*โคกขมิ้น"
256,3,20,"310710",2204,"โคกม้า"
256,3,20,"310711",2205,"*ป่าชัน"
256,3,20,"310712",2206,"*สะเดา"
256,3,20,"310713",2207,"ไพศาล"
256,3,20,"310714",2208,"ตะโกตาพิ"
256,3,20,"310715",2209,"เขาคอก"
256,3,20,"310716",2210,"หนองบอน"
256,3,20,"310717",2211,"*สำโรง"
256,3,20,"310718",2212,"โคกมะขาม"
256,3,20,"310719",2213,"โคกตูม"
256,3,20,"310720",2214,"ประทัดบุ"
256,3,20,"310721",2215,"สี่เหลี่ยม"
256,3,20,"310797",2216,"*ป่าชัน"
256,3,20,"310798",2217,"*โคกขมิ้น"
256,3,20,"310799",2218,"*จันดุม"
257,3,20,"310801",2219,"บ้านกรวด"
257,3,20,"310802",2220,"โนนเจริญ"
257,3,20,"310803",2221,"หนองไม้งาม"
257,3,20,"310804",2222,"ปราสาท"
257,3,20,"310805",2223,"สายตะกู"
257,3,20,"310806",2224,"หินลาด"
257,3,20,"310807",2225,"บึงเจริญ"
257,3,20,"310808",2226,"จันทบเพชร"
257,3,20,"310809",2227,"เขาดินเหนือ"
258,3,20,"310901",2228,"พุทไธสง"
258,3,20,"310902",2229,"มะเฟือง"
258,3,20,"310903",2230,"บ้านจาน"
258,3,20,"310904",2231,"*หนองแวง"
258,3,20,"310905",2232,"*ทองหลาง"
258,3,20,"310906",2233,"บ้านเป้า"
258,3,20,"310907",2234,"บ้านแวง"
258,3,20,"310908",2235,"*บ้านแดงใหญ่"
258,3,20,"310909",2236,"บ้านยาง"
258,3,20,"310910",2237,"หายโศก"
258,3,20,"310911",2238,"*กู่สวนแตง"
258,3,20,"310912",2239,"*หนองเยือง"
259,3,20,"311001",2240,"ลำปลายมาศ"
259,3,20,"311002",2241,"หนองคู"
259,3,20,"311003",2242,"แสลงพัน"
259,3,20,"311004",2243,"ทะเมนชัย"
259,3,20,"311005",2244,"ตลาดโพธิ์"
259,3,20,"311006",2245,"หนองกะทิง"
259,3,20,"311007",2246,"โคกกลาง"
259,3,20,"311008",2247,"โคกสะอาด"
259,3,20,"311009",2248,"เมืองแฝก"
259,3,20,"311010",2249,"บ้านยาง"
259,3,20,"311011",2250,"ผไทรินทร์"
259,3,20,"311012",2251,"โคกล่าม"
259,3,20,"311013",2252,"หินโคน"
259,3,20,"311014",2253,"หนองบัวโคก"
259,3,20,"311015",2254,"บุโพธิ์"
259,3,20,"311016",2255,"หนองโดน"
259,3,20,"311097",2256,"*ไทยสามัคคี"
259,3,20,"311098",2257,"*ห้วยหิน"
259,3,20,"311099",2258,"*สระแก้ว"
260,3,20,"311101",2259,"สตึก"
260,3,20,"311102",2260,"นิคม"
260,3,20,"311103",2261,"ทุ่งวัง"
260,3,20,"311104",2262,"เมืองแก"
260,3,20,"311105",2263,"หนองใหญ่"
260,3,20,"311106",2264,"ร่อนทอง"
260,3,20,"311107",2265,"แคนดง*"
260,3,20,"311108",2266,"ดงพลอง*"
260,3,20,"311109",2267,"ดอนมนต์"
260,3,20,"311110",2268,"ชุมแสง"
260,3,20,"311111",2269,"ท่าม่วง"
260,3,20,"311112",2270,"สะแก"
260,3,20,"311113",2271,"สระบัว*"
260,3,20,"311114",2272,"สนามชัย"
260,3,20,"311115",2273,"กระสัง"
260,3,20,"311116",2274,"หัวฝาย*"
261,3,20,"311201",2275,"ปะคำ"
261,3,20,"311202",2276,"ไทยเจริญ"
261,3,20,"311203",2277,"หนองบัว"
261,3,20,"311204",2278,"โคกมะม่วง"
261,3,20,"311205",2279,"หูทำนบ"
262,3,20,"311301",2280,"นาโพธิ์"
262,3,20,"311302",2281,"บ้านคู"
262,3,20,"311303",2282,"บ้านดู่"
262,3,20,"311304",2283,"ดอนกอก"
262,3,20,"311305",2284,"ศรีสว่าง"
263,3,20,"311401",2285,"สระแก้ว"
263,3,20,"311402",2286,"ห้วยหิน"
263,3,20,"311403",2287,"ไทยสามัคคี"
263,3,20,"311404",2288,"หนองชัยศรี"
263,3,20,"311405",2289,"เสาเดียว"
263,3,20,"311406",2290,"เมืองฝ้าย"
263,3,20,"311407",2291,"สระทอง"
264,3,20,"311501",2292,"จันดุม"
264,3,20,"311502",2293,"โคกขมิ้น"
264,3,20,"311503",2294,"ป่าชัน"
264,3,20,"311504",2295,"สะเดา"
264,3,20,"311505",2296,"สำโรง"
265,3,20,"311601",2297,"ห้วยราช"
265,3,20,"311602",2298,"สามแวง"
265,3,20,"311603",2299,"ตาเสา"
265,3,20,"311604",2300,"บ้านตะโก"
265,3,20,"311605",2301,"สนวน"
265,3,20,"311606",2302,"โคกเหล็ก"
265,3,20,"311607",2303,"เมืองโพธิ์"
265,3,20,"311608",2304,"ห้วยราชา"
266,3,20,"311701",2305,"โนนสุวรรณ"
266,3,20,"311702",2306,"ทุ่งจังหัน"
266,3,20,"311703",2307,"โกรกแก้ว"
266,3,20,"311704",2308,"ดงอีจาน"
267,3,20,"311801",2309,"ชำนิ"
267,3,20,"311802",2310,"หนองปล่อง"
267,3,20,"311803",2311,"เมืองยาง"
267,3,20,"311804",2312,"ช่อผกา"
267,3,20,"311805",2313,"ละลวด"
267,3,20,"311806",2314,"โคกสนวน"
268,3,20,"311901",2315,"หนองแวง"
268,3,20,"311902",2316,"ทองหลาง"
268,3,20,"311903",2317,"แดงใหญ่"
268,3,20,"311904",2318,"กู่สวนแตง"
268,3,20,"311905",2319,"หนองเยือง"
269,3,20,"312001",2320,"โนนดินแดง"
269,3,20,"312002",2321,"ส้มป่อย"
269,3,20,"312003",2322,"ลำนางรอง"
270,3,20,"312101",2323,"บ้านด่าน"
270,3,20,"312102",2324,"ปราสาท"
270,3,20,"312103",2325,"วังเหนือ"
270,3,20,"312104",2326,"โนนขวาง"
271,3,20,"312201",2327,"แคนดง"
271,3,20,"312202",2328,"ดงพลอง"
271,3,20,"312203",2329,"สระบัว"
271,3,20,"312204",2330,"หัวฝาย"
272,3,20,"312301",2331,"เจริญสุข"
272,3,20,"312302",2332,"ตาเป๊ก"
272,3,20,"312303",2333,"อีสานเขต"
272,3,20,"312304",2334,"ถาวร"
272,3,20,"312305",2335,"ยายแย้มวัฒนา"
273,3,21,"320101",2336,"ในเมือง"
273,3,21,"320102",2337,"ตั้งใจ"
273,3,21,"320103",2338,"เพี้ยราม"
273,3,21,"320104",2339,"นาดี"
273,3,21,"320105",2340,"ท่าสว่าง"
273,3,21,"320106",2341,"สลักได"
273,3,21,"320107",2342,"ตาอ็อง"
273,3,21,"320108",2343,"ตากูก*"
273,3,21,"320109",2344,"สำโรง"
273,3,21,"320110",2345,"แกใหญ่"
273,3,21,"320111",2346,"นอกเมือง"
273,3,21,"320112",2347,"คอโค"
273,3,21,"320113",2348,"สวาย"
273,3,21,"320114",2349,"เฉนียง"
273,3,21,"320115",2350,"บึง*"
273,3,21,"320116",2351,"เทนมีย์"
273,3,21,"320117",2352,"เขวาสินรินทร์*"
273,3,21,"320118",2353,"นาบัว"
273,3,21,"320119",2354,"เมืองที"
273,3,21,"320120",2355,"ราม"
273,3,21,"320121",2356,"บุฤาษี"
273,3,21,"320122",2357,"ตระแสง"
273,3,21,"320123",2358,"บ้านแร่*"
273,3,21,"320124",2359,"ปราสาททอง*"
273,3,21,"320125",2360,"แสลงพันธ์"
273,3,21,"320126",2361,"กาเกาะ"
274,3,21,"320201",2362,"ชุมพลบุรี"
274,3,21,"320202",2363,"นาหนองไผ่"
274,3,21,"320203",2364,"ไพรขลา"
274,3,21,"320204",2365,"ศรีณรงค์"
274,3,21,"320205",2366,"ยะวึก"
274,3,21,"320206",2367,"เมืองบัว"
274,3,21,"320207",2368,"สระขุด"
274,3,21,"320208",2369,"กระเบื้อง"
274,3,21,"320209",2370,"หนองเรือ"
275,3,21,"320301",2371,"ท่าตูม"
275,3,21,"320302",2372,"กระโพ"
275,3,21,"320303",2373,"พรมเทพ"
275,3,21,"320304",2374,"โพนครก"
275,3,21,"320305",2375,"เมืองแก"
275,3,21,"320306",2376,"บะ"
275,3,21,"320307",2377,"หนองบัว"
275,3,21,"320308",2378,"บัวโคก"
275,3,21,"320309",2379,"หนองเมธี"
275,3,21,"320310",2380,"ทุ่งกุลา"
276,3,21,"320401",2381,"จอมพระ"
276,3,21,"320402",2382,"เมืองลีง"
276,3,21,"320403",2383,"กระหาด"
276,3,21,"320404",2384,"บุแกรง"
276,3,21,"320405",2385,"หนองสนิท"
276,3,21,"320406",2386,"บ้านผือ"
276,3,21,"320407",2387,"ลุ่มระวี"
276,3,21,"320408",2388,"ชุมแสง"
276,3,21,"320409",2389,"เป็นสุข"
277,3,21,"320501",2390,"กังแอน"
277,3,21,"320502",2391,"ทมอ"
277,3,21,"320503",2392,"ไพล"
277,3,21,"320504",2393,"ปรือ"
277,3,21,"320505",2394,"ทุ่งมน"
277,3,21,"320506",2395,"ตาเบา"
277,3,21,"320507",2396,"หนองใหญ่"
277,3,21,"320508",2397,"โคกยาง"
277,3,21,"320509",2398,"โคกสะอาด"
277,3,21,"320510",2399,"บ้านไทร"
277,3,21,"320511",2400,"โชคนาสาม"
277,3,21,"320512",2401,"เชื้อเพลิง"
277,3,21,"320513",2402,"ปราสาททนง"
277,3,21,"320514",2403,"ตานี"
277,3,21,"320515",2404,"บ้านพลวง"
277,3,21,"320516",2405,"กันตวจระมวล"
277,3,21,"320517",2406,"สมุด"
277,3,21,"320518",2407,"ประทัดบุ"
277,3,21,"320595",2408,"*ด่าน"
277,3,21,"320596",2409,"*คูตัน"
277,3,21,"320597",2410,"*โคกกลาง"
277,3,21,"320598",2411,"*บักได"
277,3,21,"320599",2412,"*กาบเชิง"
278,3,21,"320601",2413,"กาบเชิง"
278,3,21,"320602",2414,"*บักได"
278,3,21,"320603",2415,"*โคกกลาง"
278,3,21,"320604",2416,"คูตัน"
278,3,21,"320605",2417,"ด่าน"
278,3,21,"320606",2418,"แนงมุด"
278,3,21,"320607",2419,"โคกตะเคียน"
278,3,21,"320608",2420,"*ตาเมียง"
278,3,21,"320609",2421,"*จีกแดก"
278,3,21,"320610",2422,"ตะเคียน"
279,3,21,"320701",2423,"รัตนบุรี"
279,3,21,"320702",2424,"ธาตุ"
279,3,21,"320703",2425,"แก"
279,3,21,"320704",2426,"ดอนแรด"
279,3,21,"320705",2427,"หนองบัวทอง"
279,3,21,"320706",2428,"หนองบัวบาน"
279,3,21,"320707",2429,"หนองหลวง*"
279,3,21,"320708",2430,"หนองเทพ*"
279,3,21,"320709",2431,"ไผ่"
279,3,21,"320710",2432,"โนน*"
279,3,21,"320711",2433,"เบิด"
279,3,21,"320712",2434,"ระเวียง*"
279,3,21,"320713",2435,"น้ำเขียว"
279,3,21,"320714",2436,"กุดขาคีม"
279,3,21,"320715",2437,"ยางสว่าง"
279,3,21,"320716",2438,"ทับใหญ่"
279,3,21,"320717",2439,"คำผง*"
279,3,21,"320795",2440,"*สนม"
279,3,21,"320796",2441,"*หนองระฆัง"
279,3,21,"320797",2442,"*นานวน"
279,3,21,"320798",2443,"*โพนโก"
279,3,21,"320799",2444,"*แคน"
280,3,21,"320801",2445,"สนม"
280,3,21,"320802",2446,"โพนโก"
280,3,21,"320803",2447,"หนองระฆัง"
280,3,21,"320804",2448,"นานวน"
280,3,21,"320805",2449,"แคน"
280,3,21,"320806",2450,"หัวงัว"
280,3,21,"320807",2451,"หนองอียอ"
281,3,21,"320901",2452,"ระแงง"
281,3,21,"320902",2453,"ตรึม"
281,3,21,"320903",2454,"จารพัต"
281,3,21,"320904",2455,"ยาง"
281,3,21,"320905",2456,"แตล"
281,3,21,"320906",2457,"หนองบัว"
281,3,21,"320907",2458,"คาละแมะ"
281,3,21,"320908",2459,"หนองเหล็ก"
281,3,21,"320909",2460,"หนองขวาว"
281,3,21,"320910",2461,"ช่างปี่"
281,3,21,"320911",2462,"กุดหวาย"
281,3,21,"320912",2463,"ขวาวใหญ่"
281,3,21,"320913",2464,"นารุ่ง"
281,3,21,"320914",2465,"ตรมไพร"
281,3,21,"320915",2466,"ผักไหม"
282,3,21,"321001",2467,"สังขะ"
282,3,21,"321002",2468,"ขอนแตก"
282,3,21,"321003",2469,"*ณรงค์"
282,3,21,"321004",2470,"*แจนแวน"
282,3,21,"321005",2471,"*ตรวจ"
282,3,21,"321006",2472,"ดม"
282,3,21,"321007",2473,"พระแก้ว"
282,3,21,"321008",2474,"บ้านจารย์"
282,3,21,"321009",2475,"กระเทียม"
282,3,21,"321010",2476,"สะกาด"
282,3,21,"321011",2477,"ตาตุม"
282,3,21,"321012",2478,"ทับทัน"
282,3,21,"321013",2479,"ตาคง"
282,3,21,"321014",2480,"*ศรีสุข"
282,3,21,"321015",2481,"บ้านชบ"
282,3,21,"321016",2482,"*หนองแวง"
282,3,21,"321017",2483,"เทพรักษา"
282,3,21,"321093",2484,"*คูตัน"
282,3,21,"321094",2485,"*ด่าน"
283,3,21,"321101",2486,"ลำดวน"
283,3,21,"321102",2487,"โชคเหนือ"
283,3,21,"321103",2488,"อู่โลก"
283,3,21,"321104",2489,"ตรำดม"
283,3,21,"321105",2490,"ตระเปียงเตีย"
284,3,21,"321201",2491,"สำโรงทาบ"
284,3,21,"321202",2492,"หนองไผ่ล้อม"
284,3,21,"321203",2493,"กระออม"
284,3,21,"321204",2494,"หนองฮะ"
284,3,21,"321205",2495,"ศรีสุข"
284,3,21,"321206",2496,"เกาะแก้ว"
284,3,21,"321207",2497,"หมื่นศรี"
284,3,21,"321208",2498,"เสม็จ"
284,3,21,"321209",2499,"สะโน"
284,3,21,"321210",2500,"ประดู่"
285,3,21,"321301",2501,"บัวเชด"
285,3,21,"321302",2502,"สะเดา"
285,3,21,"321303",2503,"จรัส"
285,3,21,"321304",2504,"ตาวัง"
285,3,21,"321305",2505,"อาโพน"
285,3,21,"321306",2506,"สำเภาลูน"
286,3,21,"321401",2507,"บักได"
286,3,21,"321402",2508,"โคกกลาง"
286,3,21,"321403",2509,"จีกแดก"
286,3,21,"321404",2510,"ตาเมียง"
287,3,21,"321501",2511,"ณรงค์"
287,3,21,"321502",2512,"แจนแวน"
287,3,21,"321503",2513,"ตรวจ"
287,3,21,"321504",2514,"หนองแวง"
287,3,21,"321505",2515,"ศรีสุข"
288,3,21,"321601",2516,"เขวาสินรินทร์"
288,3,21,"321602",2517,"บึง"
288,3,21,"321603",2518,"ตากูก"
288,3,21,"321604",2519,"ปราสาททอง"
288,3,21,"321605",2520,"บ้านแร่"
289,3,21,"321701",2521,"หนองหลวง"
289,3,21,"321702",2522,"คำผง"
289,3,21,"321703",2523,"โนน"
289,3,21,"321704",2524,"ระเวียง"
289,3,21,"321705",2525,"หนองเทพ"
290,3,22,"330101",2526,"เมืองเหนือ"
290,3,22,"330102",2527,"เมืองใต้"
290,3,22,"330103",2528,"คูซอด"
290,3,22,"330104",2529,"ซำ"
290,3,22,"330105",2530,"จาน"
290,3,22,"330106",2531,"ตะดอบ"
290,3,22,"330107",2532,"หนองครก"
290,3,22,"330108",2533,"*โนนเพ็ก"
290,3,22,"330109",2534,"*พรหมสวัสดิ์"
290,3,22,"330110",2535,"*พยุห์"
290,3,22,"330111",2536,"โพนข่า"
290,3,22,"330112",2537,"โพนค้อ"
290,3,22,"330113",2538,"*ธาตุ"
290,3,22,"330114",2539,"*ตำแย"
290,3,22,"330115",2540,"โพนเขวา"
290,3,22,"330116",2541,"หญ้าปล้อง"
290,3,22,"330117",2542,"*บุสูง"
290,3,22,"330118",2543,"ทุ่ม"
290,3,22,"330119",2544,"หนองไฮ"
290,3,22,"330120",2545,"*ดวนใหญ่"
290,3,22,"330121",2546,"หนองแก้ว"
290,3,22,"330122",2547,"น้ำคำ"
290,3,22,"330123",2548,"โพธิ์"
290,3,22,"330124",2549,"หมากเขียบ"
290,3,22,"330125",2550,"*บ่อแก้ว"
290,3,22,"330126",2551,"*ศรีสำราญ"
290,3,22,"330127",2552,"หนองไผ่"
290,3,22,"330128",2553,"*หนองค้า"
290,3,22,"330196",2554,"*ดวนใหญ่"
290,3,22,"330197",2555,"*ธาตุ"
290,3,22,"330198",2556,"*บุสูง"
290,3,22,"330199",2557,"*คอนกาม"
291,3,22,"330201",2558,"ยางชุมน้อย"
291,3,22,"330202",2559,"ลิ้นฟ้า"
291,3,22,"330203",2560,"คอนกาม"
291,3,22,"330204",2561,"โนนคูณ"
291,3,22,"330205",2562,"กุดเมืองฮาม"
291,3,22,"330206",2563,"บึงบอน"
291,3,22,"330207",2564,"ยางชุมใหญ่"
292,3,22,"330301",2565,"ดูน"
292,3,22,"330302",2566,"โนนสัง"
292,3,22,"330303",2567,"หนองหัวช้าง"
292,3,22,"330304",2568,"ยาง"
292,3,22,"330305",2569,"หนองแวง"
292,3,22,"330306",2570,"หนองแก้ว"
292,3,22,"330307",2571,"ทาม"
292,3,22,"330308",2572,"ละทาย"
292,3,22,"330309",2573,"เมืองน้อย"
292,3,22,"330310",2574,"อีปาด"
292,3,22,"330311",2575,"บัวน้อย"
292,3,22,"330312",2576,"หนองบัว"
292,3,22,"330313",2577,"ดู่"
292,3,22,"330314",2578,"ผักแพว"
292,3,22,"330315",2579,"จาน"
292,3,22,"330316",2580,"*ตองบิด"
292,3,22,"330317",2581,"*ละเอาะ"
292,3,22,"330318",2582,"*น้ำเกลี้ยง"
292,3,22,"330319",2583,"*เขิน"
292,3,22,"330320",2584,"คำเนียม"
292,3,22,"330394",2585,"*ตองปิด"
292,3,22,"330395",2586,"*ละเอาะ"
292,3,22,"330396",2587,"*หนองกุง"
292,3,22,"330397",2588,"*โพธิ์"
292,3,22,"330398",2589,"*บก"
292,3,22,"330399",2590,"*โนนค้อ"
293,3,22,"330401",2591,"บึงมะลู"
293,3,22,"330402",2592,"กุดเสลา"
293,3,22,"330403",2593,"เมือง"
293,3,22,"330404",2594,"*หนองหว้า"
293,3,22,"330405",2595,"สังเม็ก"
293,3,22,"330406",2596,"น้ำอ้อม"
293,3,22,"330407",2597,"ละลาย"
293,3,22,"330408",2598,"รุง"
293,3,22,"330409",2599,"ตระกาจ"
293,3,22,"330410",2600,"*เสียว"
293,3,22,"330411",2601,"จานใหญ่"
293,3,22,"330412",2602,"ภูเงิน"
293,3,22,"330413",2603,"ชำ"
293,3,22,"330414",2604,"กระแชง"
293,3,22,"330415",2605,"โนนสำราญ"
293,3,22,"330416",2606,"หนองหญ้าลาด"
293,3,22,"330417",2607,"*หนองงูเหลือม"
293,3,22,"330418",2608,"*ท่าคล้อ"
293,3,22,"330419",2609,"เสาธงชัย"
293,3,22,"330420",2610,"ขนุน"
293,3,22,"330421",2611,"สวนกล้วย"
293,3,22,"330422",2612,"*หนองฮาง"
293,3,22,"330423",2613,"เวียงเหนือ"
293,3,22,"330424",2614,"ทุ่งใหญ่"
293,3,22,"330425",2615,"ภูผาหมอก"
293,3,22,"330496",2616,"*สระเยาว์"
293,3,22,"330497",2617,"*พิงพวย"
293,3,22,"330498",2618,"*ศรีแก้ว"
293,3,22,"330499",2619,"*ตูม"
294,3,22,"330501",2620,"กันทรารมย์"
294,3,22,"330502",2621,"จะกง"
294,3,22,"330503",2622,"ใจดี"
294,3,22,"330504",2623,"ดองกำเม็ด"
294,3,22,"330505",2624,"โสน"
294,3,22,"330506",2625,"ปรือใหญ่"
294,3,22,"330507",2626,"สะเดาใหญ่"
294,3,22,"330508",2627,"ตาอุด"
294,3,22,"330509",2628,"ห้วยเหนือ"
294,3,22,"330510",2629,"ห้วยใต้"
294,3,22,"330511",2630,"หัวเสือ"
294,3,22,"330512",2631,"*ละลม"
294,3,22,"330513",2632,"ตะเคียน"
294,3,22,"330514",2633,"*โคกตาล"
294,3,22,"330515",2634,"นิคมพัฒนา"
294,3,22,"330516",2635,"*ห้วยตามอญ"
294,3,22,"330517",2636,"โคกเพชร"
294,3,22,"330518",2637,"ปราสาท"
294,3,22,"330519",2638,"*ตะเคียนราม"
294,3,22,"330520",2639,"*ห้วยติ๊กชู"
294,3,22,"330521",2640,"สำโรงตาเจ็น"
294,3,22,"330522",2641,"ห้วยสำราญ"
294,3,22,"330523",2642,"*ดงรัก"
294,3,22,"330524",2643,"กฤษณา"
294,3,22,"330525",2644,"ลมศักดิ์"
294,3,22,"330526",2645,"หนองฉลอง"
294,3,22,"330527",2646,"ศรีตระกูล"
294,3,22,"330528",2647,"ศรีสะอาด"
294,3,22,"330599",2648,"*ละลม"
295,3,22,"330601",2649,"ไพรบึง"
295,3,22,"330602",2650,"ดินแดง"
295,3,22,"330603",2651,"ปราสาทเยอ"
295,3,22,"330604",2652,"สำโรงพลัน"
295,3,22,"330605",2653,"สุขสวัสดิ์"
295,3,22,"330606",2654,"โนนปูน"
296,3,22,"330701",2655,"พิมาย"
296,3,22,"330702",2656,"กู่"
296,3,22,"330703",2657,"หนองเชียงทูน"
296,3,22,"330704",2658,"ตูม"
296,3,22,"330705",2659,"สมอ"
296,3,22,"330706",2660,"โพธิ์ศรี"
296,3,22,"330707",2661,"สำโรงปราสาท"
296,3,22,"330708",2662,"ดู่"
296,3,22,"330709",2663,"สวาย"
296,3,22,"330710",2664,"พิมายเหนือ"
297,3,22,"330801",2665,"สิ"
297,3,22,"330802",2666,"บักดอง"
297,3,22,"330803",2667,"พราน"
297,3,22,"330804",2668,"โพธิ์วงศ์"
297,3,22,"330805",2669,"ไพร"
297,3,22,"330806",2670,"กระหวัน"
297,3,22,"330807",2671,"ขุนหาญ"
297,3,22,"330808",2672,"โนนสูง"
297,3,22,"330809",2673,"กันทรอม"
297,3,22,"330810",2674,"ภูฝ้าย"
297,3,22,"330811",2675,"โพธิ์กระสังข์"
297,3,22,"330812",2676,"ห้วยจันทร์"
298,3,22,"330901",2677,"เมืองคง"
298,3,22,"330902",2678,"เมืองแคน"
298,3,22,"330903",2679,"หนองแค"
298,3,22,"330904",2680,"กุง*"
298,3,22,"330905",2681,"คลีกลิ้ง*"
298,3,22,"330906",2682,"จิกสังข์ทอง"
298,3,22,"330907",2683,"ด่าน"
298,3,22,"330908",2684,"ดู่"
298,3,22,"330909",2685,"หนองอึ่ง"
298,3,22,"330910",2686,"บัวหุ่ง"
298,3,22,"330911",2687,"ไผ่"
298,3,22,"330912",2688,"ส้มป่อย"
298,3,22,"330913",2689,"หนองหมี"
298,3,22,"330914",2690,"หว้านคำ"
298,3,22,"330915",2691,"สร้างปี่"
298,3,22,"330916",2692,"โจดม่วง*"
298,3,22,"330917",2693,"หนองบัวดง*"
